OBJECTID,Statistical Areas Level 2 2021 code,Statistical Areas Level 2 2021 name,Area in square kilometres,Uniform Resource Identifier,Non-employing businesses (no.) (Data year: 2022),Employing businesses with 1-4 employees (no.) (Data year: 2022),Employing businesses with 5-19 employees (no.) (Data year: 2022),Employing businesses with 20 or more employees (no.) (Data year: 2022),Total businesses (no.) (Data year: 2022),Non employing business entries (no.) (Data year: 2022),Employing business entries with 1-4 employees (no.) (Data year: 2022),Employing business entries with 5-19 employees (no.) (Data year: 2022),Employing business entries with 20 or more employees (no.) (Data year: 2022),Total business entries (no.) (Data year: 2022),Non employing business exits (no.) (Data year: 2022),Employing business exits with 1-4 employees (no.) (Data year: 2022),Employing business exits with 5-19 employees (no.) (Data year: 2022),Employing business exits with 20 or more employees (no.) (Data year: 2022),Total business exits (no.) (Data year: 2022),"Number of businesses: Agriculture, forestry and fishing industry (no.) (Data year: 2022)",Number of businesses: Mining industry (no.) (Data year: 2022),Number of businesses: Manufacturing industry (no.) (Data year: 2022),"Number of businesses: Electricity, gas water and waste services industry (no.) (Data year: 2022)",Number of businesses: Construction industry (no.) (Data year: 2022),Number of businesses: Wholesale trade industry (no.) (Data year: 2022),Number of businesses: Retail trade industry (no.) (Data year: 2022),Number of businesses: Accommodation and food services industry (no.) (Data year: 2022),"Number of businesses: Transport, postal and warehousing industry (no.) (Data year: 2022)",Number of businesses: Information media and telecommunications industry (no.) (Data year: 2022),Number of businesses: Financial and insurance services industry (no.) (Data year: 2022),"Number of businesses: Rental, hiring and real estate services industry (no.) (Data year: 2022)","Number of businesses: Professional, scientific and technical services industry (no.) (Data year: 2022)",Number of businesses: Administrative and support services industry (no.) (Data year: 2022),Number of businesses: Public administration and safety industry (no.) (Data year: 2022),Number of businesses: Education and training industry (no.) (Data year: 2022),Number of businesses: Health care and social assistance industry (no.) (Data year: 2022),Number of businesses: Arts and recreation services industry (no.) (Data year: 2022),Number of businesses: Other service industries (no.) (Data year: 2022),Number of businesses: Industry currently unknown (no.) (Data year: 2022),Businesses with turnover of zero to less than $50k (no.) (Data year: 2022),Businesses with turnover of $50k to less than $200k (no.) (Data year: 2022),Businesses with turnover of $200k to less than $2m (no.) (Data year: 2022),Businesses with turnover of $2m to less than $5m (no.) (Data year: 2022),Businesses with turnover of $5m to less than $10m (no.) (Data year: 2022),Businesses with turnover of $10m or more (no.) (Data year: 2022),Business entries with turnover of zero to less than $50k (no.) (Data year: 2022),Business entries with turnover of $50k to less than $200k (no.) (Data year: 2022),Business entries with turnover of $200k to less than $2m (no.) (Data year: 2022),Business entries with turnover of $2m to less than $5m (no.) (Data year: 2022),Business entries with turnover of $5m to less than $10m (no.) (Data year: 2022),Business entries with turnover of $10m or more (no.) (Data year: 2022),Business exits with turnover of zero to less than $50k (no.) (Data year: 2022),Business exits with turnover of $50k to less than $200k (no.) (Data year: 2022),Business exits with turnover of $200k to less than $2m (no.) (Data year: 2022),Business exits with turnover of $2m to less than $5m (no.) (Data year: 2022),Business exits with turnover of $5m to less than $10m (no.) (Data year: 2022),Business exits with turnover of $10m or more (no.) (Data year: 2022),Building approvals: Private sector houses (no.) (Data year: 2022),Building approvals: Private sector dwellings excluding houses (no.) (Data year: 2022),Building approvals: Total private sector dwelling units (no.) (Data year: 2022),Building approvals: Total dwelling units (no.) (Data year: 2022),Building approvals: Value of private sector houses ($m) (Data year: 2022),Building approvals: Value of private sector dwellings excluding houses ($m) (Data year: 2022),Building approvals: Total value of private sector dwelling units ($m) (Data year: 2022),Building approvals: Value of residential building ($m) (Data year: 2022),Building approvals: Value of non-residential building ($m) (Data year: 2022),Building approvals: Value of total building ($m) (Data year: 2022),Number of established house transfers (no.) (Data year: 2021),Median price of established house transfers ($) (Data year: 2021),Number of attached dwelling transfers (no.) (Data year: 2021),Median price of attached dwelling transfers ($) (Data year: 2021),Registered passenger motor vehicles (no.) (Data year: 2020),Registered campervans (no.) (Data year: 2020),Registered light commercial vehicles (no.) (Data year: 2020),Registered light rigid trucks (no.) (Data year: 2020),Registered heavy rigid trucks (no.) (Data year: 2020),Registered articulated trucks (no.) (Data year: 2020),Registered non-freight carrying trucks (no.) (Data year: 2020),Registered buses (no.) (Data year: 2020),Registered motorcycles (no.) (Data year: 2020),Total registered motor vehicles (no.) (Data year: 2020),Registered petrol fuel motor vehicles (no.) (Data year: 2020),Registered diesel fuel motor vehicles (no.) (Data year: 2020),Registered LPG/dual/other fuel motor vehicles (no.) (Data year: 2020),Registered electric motor vehicles (no.) (Data year: 2020),Registered motor vehicles less than 5 years old (no.) (Data year: 2020),Registered motor vehicles 5 to 10 years old (no.) (Data year: 2020),Registered motor vehicles over 10 years old (no.) (Data year: 2020),Agricultural commodities: Total area of holding (ha) (Data year: 2021),Agricultural commodities: Total dairy cattle (no.) (Data year: 2021),Agricultural commodities: Total meat cattle (no.) (Data year: 2021),Agricultural commodities: Total sheep and lambs (no.) (Data year: 2021),Agricultural commodities: Total pigs (no.) (Data year: 2021),Agricultural commodities: Total meat chickens (no.) (Data year: 2021),Agricultural commodities: Total area of broadacre crops (ha) (Data year: 2021),Agricultural commodities: Total area of vegetables (ha) (Data year: 2021),Agricultural commodities: Total area of orchard fruit trees and nut trees (produce intended for sale) (ha) (Data year: 2021),Agricultural production: Total gross value ($m) (Data year: 2021),Agricultural production: Crops: Total gross value ($m) (Data year: 2021),Agricultural production: Livestock slaughtered and other disposals: Total gross value ($m) (Data year: 2021),"Industry of employment: Agriculture, forestry and fishing (%) (Data year: 2021)",Industry of employment: Mining (%) (Data year: 2021),Industry of employment: Manufacturing (%) (Data year: 2021),"Industry of employment: Electricity, gas water and waste services (%) (Data year: 2021)",Industry of employment: Construction (%) (Data year: 2021),Industry of employment: Wholesale trade (%) (Data year: 2021),Industry of employment: Retail trade (%) (Data year: 2021),Industry of employment: Accommodation and food services (%) (Data year: 2021),"Industry of employment: Transport, postal and warehousing (%) (Data year: 2021)",Industry of employment: Information media and telecommunications (%) (Data year: 2021),Industry of employment: Financial and insurance services (%) (Data year: 2021),"Industry of employment: Rental, hiring and real estate services (%) (Data year: 2021)","Industry of employment: Professional, scientific and technical services (%) (Data year: 2021)",Industry of employment: Administrative and support services (%) (Data year: 2021),Industry of employment: Public administration and safety (%) (Data year: 2021),Industry of employment: Education and training (%) (Data year: 2021),Industry of employment: Health care and social assistance (%) (Data year: 2021),Industry of employment: Arts and recreation services (%) (Data year: 2021),Industry of employment: Other services (%) (Data year: 2021),Industry of employment: Inadequately described or not stated (%) (Data year: 2021),Industry of employment: Total persons employed aged 15 years and over (no.) (Data year: 2021),Estimated dwelling stock: Houses: Additions (no.) (Data year: 2022),Estimated dwelling stock: Houses: Removals (no.) (Data year: 2022),Estimated dwelling stock: Houses: Total (no.) (Data year: 2022),Estimated dwelling stock: Townhouses: Additions (no.) (Data year: 2022),Estimated dwelling stock: Townhouses: Removals (no.) (Data year: 2022),Estimated dwelling stock: Townhouses: Total (no.) (Data year: 2022),Estimated dwelling stock: Apartments: Additions (no.) (Data year: 2022),Estimated dwelling stock: Apartments: Removals (no.) (Data year: 2022),Estimated dwelling stock: Apartments: Total (no.) (Data year: 2022),Estimated dwelling stock: Total dwelling additions (no.) (Data year: 2022),Estimated dwelling stock: Total dwelling removals (no.) (Data year: 2022),Estimated dwelling stock: Total estimated dwelling stock (no.) (Data year: 2022),globalid,Shape__Area,Shape__Length
107,105031105,Narromine,5956.2535,https://linked.data.gov.au/dataset/asgsed3/SA2/105031105,629,275,62,8,974,93,24,,,122,70,7,,,75,484,3,22,3,111,14,41,26,73,,12,62,31,14,3,5,22,4,40,,197,274,428,55,17,9,50,47,25,3,,,37,14,19,,,,9,10,19,19,5,4,8,9,8,17,144,257500,,,3050,18,2038,73,235,190,10,41,212,5856,3014,2803,45,,1436,1437,2982,544071.3,529,26008,282661.4,173.2,,241091.3,110.5,212,355,314.6,30.5,24.2,2.3,2.7,1.7,6.7,3,6.6,4.4,5.4,0.1,1.1,0.8,2.8,1.8,4.7,9.9,12.3,0.7,3.7,5.1,2705,8,,2646,,,126,,,67,8,,2849,b11f0c48-6538-43ef-ad20-92f12ceecfcb,0.569562103,4.540343254
108,105031106,Wellington,3603.4369,https://linked.data.gov.au/dataset/asgsed3/SA2/105031106,526,233,83,17,850,81,23,3,3,105,62,12,5,,83,427,3,9,3,112,22,28,31,45,3,10,36,40,17,5,5,15,3,29,3,197,264,339,33,9,5,36,38,25,3,,,41,26,13,,,,19,2,21,21,8,1,9,10,5,15,262,225000,,,3994,27,2168,77,252,67,3,46,320,6961,4130,2738,74,,1663,1663,3637,345320.2,303,30142.6,501968.7,2108.3,937.2,44720.7,160.1,33.4,110.5,46.5,45.8,14.8,0.9,2.5,2,8.6,1.5,7.9,7.2,3.7,0.4,0.8,1,2.9,2.3,10.5,9.9,13.7,1,3.5,4.8,3106,22,2,3462,,,141,,,104,22,2,3745,c306bff9-64bc-4b1d-894c-2fa502f14818,0.346341568,5.054606577
109,106011107,Branxton - Greta - Pokolbin,392.2862,https://linked.data.gov.au/dataset/asgsed3/SA2/106011107,615,361,130,51,1156,122,66,3,,196,76,31,,,104,164,3,101,,158,26,52,139,65,3,25,110,111,46,3,10,41,11,80,,281,370,417,56,18,14,63,81,44,,,,50,32,20,,,,339,44,383,383,141,10,151,153,21,174,520,460000,57,305000,6228,38,2563,122,194,44,4,33,766,9968,6216,3629,114,,3015,2717,4235,16913.1,1705.4,3630,15066.7,45.7,67703.2,32.9,,47,26.5,3.4,8.1,2.4,14.8,7,1.5,8.3,3.1,8,8.6,3.6,0.4,1.6,1.2,3.9,4.3,4.3,6.4,11,0.8,4.7,3.9,6553,297,13,5151,27,,282,,,20,324,13,5453,2d7485c5-3b2e-4c80-9b5c-609820f0886d,0.037728297,1.171196267
110,106011108,Cessnock,68.9812,https://linked.data.gov.au/dataset/asgsed3/SA2/106011108,490,318,142,22,973,135,51,7,,197,86,32,3,3,120,38,12,39,3,151,22,93,60,78,3,24,69,91,79,,10,80,18,94,,239,307,360,49,12,10,74,91,33,3,,,63,42,13,,,3,240,44,284,284,80,11,91,92,7,98,646,400000,86,335000,12152,82,4029,164,234,14,12,135,1270,18092,12523,5286,257,,4843,4598,8654,215.1,,55.8,,,,,,,0.1,0.1,,1,8.1,7.4,1.2,7.5,2.2,10.5,10.9,4.1,0.4,1.6,1.3,2.8,4.9,5.5,6,14.8,1.2,4.5,4.2,8671,135,8,8087,12,,1238,,,197,147,8,9527,07815cff-6650-4948-b39c-5a2e0645a396,0.006643294,0.533431054
111,106011109,Cessnock Surrounds,1570.4345,https://linked.data.gov.au/dataset/asgsed3/SA2/106011109,433,261,66,5,766,75,31,,,113,67,14,3,,81,143,3,43,9,171,17,42,23,46,9,15,50,90,30,,10,23,17,38,,239,250,249,21,6,3,43,45,20,,,,32,29,12,3,,,61,11,72,72,25,3,28,29,1,31,222,562000,,,4536,29,1422,61,95,14,3,45,436,6642,4632,1907,92,,1851,1734,3057,6212.6,7,2467.4,60.6,,552.7,34.8,,11.1,2.4,0.2,2.1,3.1,6.2,6.8,1.5,11.9,1.8,7.5,6.9,4.2,0.9,2,1.2,5.3,3.8,5.7,7.2,13.3,1.5,4.8,4.4,4182,62,2,3819,4,,4,,,5,66,2,3828,02f84320-83c2-40db-9c7f-272e7baa9577,0.151459578,3.072420795
112,106011110,Dungog,2249.9983,https://linked.data.gov.au/dataset/asgsed3/SA2/106011110,751,322,86,17,1172,111,40,,,145,78,15,,,94,440,,30,3,192,29,64,34,53,3,14,88,84,30,,15,34,12,47,,386,393,342,36,10,6,56,62,24,3,,,46,32,15,,,,31,,31,31,13,,13,14,2,16,225,545000,,,5372,47,2585,120,281,24,4,81,562,9062,5280,3657,111,3,2414,2305,4342,69247.8,5337.3,32059.2,311.9,,256259,348.8,17.4,21.6,49.8,2.9,29.8,9.4,4.3,5.9,1.5,12.3,2.5,8.1,4.4,4.7,0.5,1.8,1.3,5.2,3.2,4.8,8.3,12.2,0.8,4.6,4.3,4403,45,5,4095,2,,73,,,10,47,5,4188,bd89455d-fc93-44d3-b1d9-8953dc5ce28f,0.215545178,2.627829891
113,106011111,Kurri Kurri - Abermain,90.6145,https://linked.data.gov.au/dataset/asgsed3/SA2/106011111,406,276,90,21,797,103,47,5,,161,80,36,8,,121,23,4,54,5,202,9,52,42,83,5,13,55,69,53,3,16,39,13,59,3,192,273,274,34,15,8,55,68,32,,,3,58,41,25,3,,,212,30,242,242,67,6,73,75,4,78,493,425000,43,362500,10612,83,3593,133,307,55,7,63,1107,15948,11219,4465,243,3,4048,4093,7813,13.7,,,,,,,,7.9,,,,1.1,6.5,8.2,1.4,10.2,2.4,10.6,7.5,4.4,0.5,1.7,1.3,3.3,4.8,4.6,5.5,16,0.7,4.5,4.8,9014,193,16,7590,33,,631,,,170,226,16,8396,f6a12c6d-f69e-4f6e-bfd3-bc5e739fad59,0.008723509,0.562441121
114,106011112,Singleton,127.2317,https://linked.data.gov.au/dataset/asgsed3/SA2/106011112,570,342,144,45,1097,99,56,5,,159,63,23,10,,98,138,8,50,4,164,23,76,54,58,3,19,118,85,64,3,26,57,10,125,,282,339,385,47,19,21,58,73,24,,,,52,39,16,,,,52,6,58,58,26,2,27,29,7,35,457,450000,98,324000,9364,47,5198,472,654,195,20,150,1061,17170,8955,7998,195,,6328,4435,6402,11426.3,1096.9,4136.6,12.8,,,515.1,52.9,,9.8,3.5,3.2,1.6,22.4,4,2.5,6.7,2.9,8.1,7.3,2.7,0.3,0.9,0.9,2.8,4.7,8.6,5.6,9.2,0.7,4.4,3.8,8338,22,19,5587,19,,782,,,313,41,19,6692,a8cb160d-5901-4676-8e91-7463efe81de1,0.012218405,0.764275195
115,106011113,Singleton Surrounds,4067.2348,https://linked.data.gov.au/dataset/asgsed3/SA2/106011113,568,176,52,13,816,86,24,4,,114,39,14,3,3,59,385,7,27,4,97,19,17,20,25,3,15,44,53,23,,7,14,14,44,3,317,261,191,17,13,9,45,50,14,,,,28,18,13,,,3,16,,16,16,10,,10,11,4,15,75,749000,,,2943,15,1594,139,194,57,6,43,338,5328,2821,2441,61,,1934,1384,2009,69839.6,2961.4,20835.5,166.6,6.1,83327,466.5,,15.1,26.5,3.6,16.1,10.3,22,4.2,1.9,8.4,2.2,7.6,4.8,3,0.2,1.2,1.5,3.5,4.2,3,5.7,7,0.9,4.4,4.2,2567,8,16,2172,,,,,,5,8,16,2182,e5df2a44-cb67-46cb-b47f-187880a5cd90,0.390824797,5.022820686
116,106021114,Maitland,32.0793,https://linked.data.gov.au/dataset/asgsed3/SA2/106021114,353,288,121,17,772,76,44,5,,129,63,21,3,,88,40,3,17,4,106,9,68,53,36,4,39,92,94,22,3,8,74,14,78,8,183,229,311,30,7,6,42,58,26,,,,50,27,16,,3,,81,23,104,104,37,5,42,44,5,48,198,547500,27,434000,4268,25,1387,62,108,23,,17,368,6261,4177,2001,73,,1998,1772,2492,186.6,,125.5,4.6,,,,,,1.6,0.5,1.1,1.1,6.2,6.2,1.4,9.1,2.5,11.3,6.6,4.5,0.5,2.5,1.5,4.3,3.9,5.9,6.3,17.2,1,3.9,3.9,4198,101,8,2969,23,,358,,,89,124,8,3450,757656cf-397a-4453-b6cf-e13fc2dd303f,0.003086884,0.367097565
117,106021116,Maitland - North,70.5478,https://linked.data.gov.au/dataset/asgsed3/SA2/106021116,321,214,61,14,609,68,39,,,109,47,15,,,64,65,,15,,128,19,32,14,25,3,18,58,95,20,3,12,48,11,49,,136,203,230,24,4,8,41,44,26,,,,30,25,11,3,,,26,10,36,36,16,3,19,20,2,22,193,725000,9,499000,4732,26,1519,76,133,39,3,24,391,6940,4632,2216,81,,2285,1934,2720,5221,642.6,2208.3,744.3,30,,831.3,16.4,1.3,22,8.8,2.5,2,7.7,4.9,1.7,9.9,2.3,8.2,6.4,3,0.6,2,1.8,6.1,2.7,6.4,12,14.3,0.7,4,3,4444,49,7,3002,22,,189,,,20,71,7,3211,f9b13e5e-4baf-4544-9a9a-51cfa656d7b2,0.00678247,0.51213367
118,106021614,East Maitland - Metford,21.6762,https://linked.data.gov.au/dataset/asgsed3/SA2/106021614,511,385,140,36,1078,122,61,3,,186,82,37,8,,126,21,5,35,5,163,18,88,60,62,4,45,91,134,57,3,25,148,12,86,3,258,335,412,48,9,16,82,63,39,,,,60,41,29,,,,17,10,27,49,9,3,11,19,58,77,310,585000,63,362250,11014,69,2689,105,158,16,,50,854,14952,10963,3774,187,,4391,4282,6282,,,,,,,,,,,,,0.9,4.9,7.1,1.2,8.2,2.5,10.6,7.9,4,0.6,2.3,1,5.5,3.5,6.6,7.8,16.7,0.8,4,3.9,8509,11,8,5925,11,,1091,,,410,22,8,7426,c81e2b78-0959-4cc3-93c4-20b935f80550,0.00208612,0.216810259
119,106021615,Rutherford (North) - Aberglasslyn,136.1326,https://linked.data.gov.au/dataset/asgsed3/SA2/106021615,459,304,77,15,852,118,59,9,,179,68,22,7,,96,69,8,24,3,168,17,47,42,68,5,26,86,85,53,4,10,58,7,72,3,258,284,280,23,9,3,83,74,25,,,,45,29,20,,3,,262,35,297,297,96,8,103,106,43,149,469,510000,32,388750,9784,54,3143,154,272,78,6,49,816,14352,9590,4573,168,5,4705,4000,5646,1496.9,121,986.7,342.4,5,,17.9,,,5.5,0.1,2,1.4,9.8,6.3,1.6,8.6,2.8,10.7,6.8,4.1,0.5,2.3,1,3.7,3.8,5,6.9,15.4,0.7,4.8,3.9,8306,172,9,6058,36,,660,,,80,208,9,6798,f347f73b-130c-4969-b6a5-3c290723f537,0.013086916,0.676415987
120,106021616,Rutherford (South) - Telarah,39.3028,https://linked.data.gov.au/dataset/asgsed3/SA2/106021616,286,202,110,39,640,82,35,,,121,49,10,4,,64,18,10,56,4,126,23,58,13,40,4,9,81,52,30,3,13,29,10,56,3,142,159,233,51,27,30,52,40,25,,,,33,8,15,3,3,,83,62,145,145,27,14,41,42,35,76,260,435000,10,312000,4232,23,1359,67,118,34,,21,353,6208,4148,1978,72,,2035,1730,2442,2180.5,,572.7,,,,40.6,,,0.4,,0.4,1.2,6.5,7.1,1.7,9,2.8,11,7.3,4.5,0.5,1.7,1.2,3.7,4.7,4.5,5.9,16.1,1,5.1,4.3,3591,105,4,3042,30,,360,,,109,135,4,3516,0b621b87-f83a-4238-856e-7cab36345f18,0.003780998,0.38335055
121,106021617,Tenambit - East Maitland,17.2818,https://linked.data.gov.au/dataset/asgsed3/SA2/106021617,267,167,30,10,476,52,25,,,77,48,15,6,,71,27,3,17,3,105,6,37,20,43,3,8,44,69,20,,10,19,5,22,,122,183,150,14,10,,27,40,11,,,,41,23,10,,,,14,22,36,36,8,6,14,14,1,14,198,550000,33,418000,5690,36,1389,54,82,8,,26,441,7724,5663,1949,96,,2268,2212,3245,291.4,,90.5,,,,39,61.1,,0.8,0.7,0.1,1.1,5.2,6.2,1.2,9.9,2.3,9.8,5.6,3.9,0.5,2.9,1.3,5,3.4,6.1,10,17,0.9,4.1,3.9,4516,22,6,3568,15,,777,,,148,37,6,4493,aa430d6d-9348-40b9-8904-4d8f35f1cb10,0.001662507,0.224250783
122,106021618,Thornton - Millers Forest,63.0964,https://linked.data.gov.au/dataset/asgsed3/SA2/106021618,534,317,113,44,1002,113,51,9,,170,80,27,3,3,114,54,4,53,,259,21,51,26,90,7,36,109,107,38,3,15,62,14,58,,253,285,347,65,23,31,68,69,36,,,,63,35,21,3,3,,331,22,353,353,117,6,123,124,19,143,476,618500,29,445500,7293,39,3222,218,515,272,3,125,543,12233,7257,4795,148,3,4368,3267,4596,641.6,289.4,550.8,9.3,,,,,,2,0.6,0.5,0.9,3.7,7.5,1.3,8.8,2.8,9.3,6.2,5,0.7,2.6,1.1,5.1,3.5,9.4,7.3,16.6,0.7,4,3.7,8491,259,4,5571,34,,328,,,39,293,4,5938,dacd0f9e-2af2-4fc0-bf3c-282c65883b8d,0.006071863,0.460959419
123,106031119,Anna Bay,68.05,https://linked.data.gov.au/dataset/asgsed3/SA2/106031119,236,180,44,5,464,39,24,,,67,37,16,3,,59,16,3,17,3,145,11,26,27,32,3,3,39,48,25,3,9,21,14,24,,85,186,176,6,6,,14,38,16,,,,33,16,11,3,,,21,12,33,33,14,5,19,20,1,21,96,697500,24,500000,3715,29,1132,66,78,6,,103,269,5399,3601,1702,72,3,1361,1485,2550,91.6,,,28.2,,,,2.3,,,,,1.2,1.6,5.2,0.8,15.5,1.5,10.8,9,3.7,0.4,1.7,1.7,5.7,3.3,6.1,8.9,13.8,1.4,4.3,3.5,2595,14,7,2627,11,,400,,,15,25,7,3052,c9ec6997-69bd-45be-89ab-bac5a88a158b,0.006549292,0.704317965
124,106031120,Lemon Tree Passage - Tanilba Bay,29.9822,https://linked.data.gov.au/dataset/asgsed3/SA2/106031120,139,114,24,3,277,20,18,3,,46,32,12,3,,50,11,3,19,3,74,14,21,14,19,3,6,17,27,13,,9,19,3,10,,84,105,79,10,,,18,16,8,,,,20,10,12,,,,28,4,32,32,11,1,12,12,2,14,204,525000,21,358500,4036,60,1016,20,20,3,3,15,339,5510,4096,1310,97,,1198,1461,2850,,,,,,,,,,,,,1.2,1.9,6.6,1,10.4,2.3,11.2,8.7,4.8,0.5,1.9,1,4.4,4.6,7.6,4.9,17.1,1.2,4,4.7,2483,19,4,2917,1,,250,,,25,20,4,3202,c6fe1bd0-7cb7-4a92-861c-4f670f1a6a24,0.002884646,0.53717536
125,106031121,Nelson Bay Peninsula,47.4762,https://linked.data.gov.au/dataset/asgsed3/SA2/106031121,923,554,207,51,1737,147,77,13,,237,110,45,11,3,171,43,,64,3,312,44,121,138,82,11,72,247,228,94,6,23,105,23,110,3,406,588,640,65,23,9,83,95,56,3,,,79,56,35,3,,,59,23,82,82,46,9,55,57,36,93,533,770000,418,500000,13826,114,2628,114,113,6,7,92,721,17633,13206,4146,245,,5023,4916,7695,,,,,,,,,,,,,1,1.2,4.5,0.8,9.5,1.7,10.5,13.4,3.9,0.5,2.3,2,6,4,7.8,8,13.8,1.6,3.8,3.7,8399,32,27,7362,9,,3440,2,,2446,43,27,13258,80858a37-391f-4d5f-9de8-f350076a2298,0.004567324,0.760711523
126,106031122,Raymond Terrace,109.4864,https://linked.data.gov.au/dataset/asgsed3/SA2/106031122,510,258,145,68,984,116,33,5,,157,73,20,10,,103,29,4,74,3,225,32,67,52,98,3,25,118,55,58,3,8,48,11,74,,223,274,341,75,46,35,59,64,35,,,,51,26,17,3,3,,113,24,137,137,36,5,42,42,81,123,298,445000,45,309000,8590,91,2559,127,289,99,5,59,693,12517,8478,3827,190,,3282,3251,5988,91.7,,11.6,,,,,,,,,,1.1,1.7,7.3,1.4,10.2,2.4,10.9,8.2,6.8,0.5,1.9,1.1,3.7,4.2,6.9,6.3,14.6,0.8,4.9,5.2,5934,74,6,5076,11,,938,,,60,85,6,6084,befc971e-5e56-4a1b-99b4-12619aeca44d,0.010536924,0.758755365
127,106031123,Seaham - Woodville,247.4836,https://linked.data.gov.au/dataset/asgsed3/SA2/106031123,317,205,46,4,573,54,15,,,69,38,19,3,3,57,105,,20,,157,9,16,13,50,,14,46,45,23,3,11,19,6,37,,158,190,189,29,3,,30,37,6,,,,38,18,5,3,,,14,2,16,16,9,,10,11,,12,83,942500,,,3440,28,1071,49,98,26,,18,289,5022,3379,1569,67,,1465,1370,2188,14774.8,1894.2,8524.2,52.3,22.5,408856.1,31.3,,8.1,21.5,1.3,15.9,2.9,4,7.3,1.1,12.5,2.5,8.5,4.8,5,0.4,1.3,0.9,5.8,3.1,5.5,9,14.9,0.9,5.9,3.6,2992,14,2,1937,,,5,,,10,14,2,1952,9cccff04-328c-4aa2-96c9-85356c4e71c3,0.023788571,1.009563273
128,106031124,Tea Gardens - Hawks Nest,204.3164,https://linked.data.gov.au/dataset/asgsed3/SA2/106031124,219,129,36,4,384,39,18,3,,60,29,13,3,,44,28,4,18,3,84,19,24,32,21,,9,43,34,23,,,26,5,15,,106,121,142,6,3,3,23,25,10,,,,21,15,9,,,,29,8,37,37,12,2,14,15,,15,182,656000,71,495000,3145,34,925,45,103,34,,21,254,4565,3104,1384,70,,1184,1185,2198,5220.5,,1265.4,,,,,,,0.8,,0.8,2.3,2.4,5.4,1.1,11.6,1.7,8.7,9.7,3.2,1,2.1,2.5,4.5,4.2,4.8,5.4,18.4,1.3,3.4,6,1612,15,11,3350,7,,473,,,165,22,11,4008,1e580a36-fe24-412f-aa8f-c3cd7cea7b54,0.019632556,1.424016987
129,106031125,Williamtown - Medowie - Karuah,365.182,https://linked.data.gov.au/dataset/asgsed3/SA2/106031125,419,356,83,20,882,90,64,3,,152,77,27,3,3,101,73,8,39,3,252,22,39,35,73,6,19,63,81,41,3,16,42,8,59,3,174,330,337,28,9,6,51,73,34,,3,,53,35,18,,,,224,52,276,276,83,13,96,98,16,114,332,560000,,,8484,93,2477,139,236,65,4,71,876,12450,8313,3905,200,3,3450,3379,5624,6877.9,,4603.3,18.6,17.4,551096.1,,2.7,6.6,19.2,0.4,13.6,1.6,2.3,7.1,1.2,11.2,2.6,8.5,7.2,5.1,0.5,2,1.2,5,3.4,11.4,6.5,13.9,1.1,4.4,3.9,6890,152,6,5582,8,,134,,,30,160,6,5746,b4d0f9d7-9c51-4001-8411-eaf34420cfeb,0.035124366,1.55590868
130,106041126,Muswellbrook,262.3964,https://linked.data.gov.au/dataset/asgsed3/SA2/106041126,342,206,94,30,668,79,37,5,,119,50,28,6,,90,89,3,20,3,86,15,45,37,31,4,11,72,67,54,4,7,44,13,72,,159,216,230,39,17,14,45,44,30,,,,41,30,18,3,,,27,,27,28,10,,10,11,57,67,413,327750,68,260000,6523,42,3267,147,396,59,19,75,740,11263,6533,4614,99,3,3472,3087,4709,17893.5,2186.4,3948.6,1283,,,544.7,,,11.5,1,3.9,1.9,22.3,3.8,4.2,5.9,2.6,8.8,7.7,2.8,0.6,0.9,1.1,2.3,5.4,4.1,6.3,10,1,4.5,3.8,5299,16,8,4613,,,803,,,45,16,8,5461,663801a4-9a23-4cd5-8c16-61ecc34dcca0,0.02512728,1.193389063
131,106041127,Muswellbrook Surrounds,3142.4877,https://linked.data.gov.au/dataset/asgsed3/SA2/106041127,288,81,29,5,401,37,7,3,,47,33,12,4,,48,214,,10,,34,4,11,21,7,3,6,26,19,17,,3,3,3,18,,131,148,102,9,3,,17,22,5,,,,20,13,12,,,,21,12,33,33,7,3,9,10,1,11,84,400000,8,235000,2036,15,1138,44,104,20,5,14,257,3628,2038,1547,34,3,1086,961,1575,105899.7,2294.3,25295.1,1255.1,4.6,1458.2,1265.1,,29,29.4,5.9,17.7,20.5,19.7,4.1,2.4,5.3,2.3,5.8,4.3,3.4,0.2,0.9,0.9,3.1,3.8,3.3,6.5,6.2,0.9,2.9,3.4,2059,18,,1606,1,,111,,,44,19,,1771,c906b477-264a-4f5f-98e3-0c4baa5ca61e,0.301373766,4.816958264
132,106041128,Scone,118.5743,https://linked.data.gov.au/dataset/asgsed3/SA2/106041128,438,210,96,21,766,66,37,3,,103,48,18,,,68,232,3,25,,111,18,33,50,33,,21,62,61,16,3,5,22,23,36,3,195,231,279,39,14,5,40,45,22,,,,39,14,22,,,,15,2,17,17,7,,8,9,27,36,196,385000,22,270000,3087,13,1664,70,237,52,4,28,234,5387,2853,2484,43,,1653,1410,2324,19606.5,835.5,5732.9,10285.1,,,285.1,,,8.9,1.2,4.4,8.4,12.1,9.7,1.5,6.7,2,7.7,5.7,3,0.2,0.9,0.7,4.5,3.5,4.9,8.4,9.9,2.8,3.9,3.1,2919,12,,2244,,,396,,,41,12,,2686,5799a850-e409-43d6-82a3-290f9b48a674,0.011322535,0.612770895
